,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_PROVINCIA_NOMBRE,CANDIDATO_CANTON_CODIGO,CANDIDATO_CANTON_NOMBRE,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD,CANDIDATO_ORDEN_LISTA,SUPLENTE1_NOMBRE,SUPLENTE1_SEXO,SUPLENTE1_EDAD,SUPLENTE2_NOMBRE,SUPLENTE2_SEXO,SUPLENTE2_EDAD,CANDIDATO_ESTADO
2903,7.0,DIPUTADOS PROVINCIALES,6.0,CHIMBORAZO,0.0,0.0,24.0,7060000000055.0,ALVAREZ CADENA DANIEL ROBERTO,HOMBRES,26.0,3.0,CEPEDA SAMPEDRO MARCELO VINICIO,HOMBRES,34.0,,,,NO ELECTOS
2904,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,110.0,SALCEDO,5.0,5051100000012.0,CORONEL  RAMON  EDWIN FERNANDO,HOMBRES,41.0,3.0,CERACAPA  CHISAGUANO  LUIS  BENJAMIN,HOMBRES,34.0,,,,NO ELECTOS
2905,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,620.0,TENA,150000000202.0,5156200000021.0,HIDROBO LASCANO RAUL RUBEN,HOMBRES,33.0,3.0,CERDA TAPUY PATRICIO RICARDO,HOMBRES,34.0,,,,NO ELECTOS
2906,3.0,CONSEJERO PROVINCIAL,22.0,ORELLANA,0.0,0.0,220000000204.0,3220000000017.0,SERRANO BONILLA WELINTON LIBORIO,HOMBRES,42.0,1.0,CHALCO SIMBAÑA RAMON OLMEDO,HOMBRES,34.0,,,,NO ELECTOS
2907,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,335.0,GONZANAMA,7.0,5113350000010.0,LUZURIAGA LUZURIAGA JOSE ARGELIO,HOMBRES,56.0,1.0,CHAMBA CANAR CLAUDIO,HOMBRES,34.0,,,,NO ELECTOS
2908,3.0,CONSEJERO PROVINCIAL,4.0,CARCHI,0.0,0.0,12.0,3040000000016.0,MORA JIMENEZ RICHARD NAPOLEON,HOMBRES,28.0,2.0,CHAMORRO PONCE LUIS HERNAN,HOMBRES,34.0,,,,NO ELECTOS
2909,7.0,DIPUTADOS PROVINCIALES,2.0,BOLÍVAR,0.0,0.0,20000000201.0,7020000000002.0,SILVA FIERRO LAURA JANETH,MUJERES,37.0,2.0,CHANGO ARMIJO WASHINGTON DANILO,HOMBRES,34.0,,,,NO ELECTOS
2910,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,12.0,5085600000047.0,MONTAÑO ESTUPIÑAN LAURA CRISTINA,MUJERES,47.0,2.0,CHAUX CAMPOS JORGE MANUEL,HOMBRES,34.0,,,,NO ELECTOS
2911,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,540.0,QUEVEDO,10.0,5125400000030.0,SERPA MOREJON RAUL DE JESUS,HOMBRES,52.0,5.0,CHICO BANO JOSE GEOVANNY,HOMBRES,34.0,,,,NO ELECTOS
2912,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,460.0,24 DE MAYO,12.0,5134600000022.0,ALVAREZ SUAREZ MANUEL IGNACIO,HOMBRES,45.0,1.0,CHONG PALMA MILTON EDISON,HOMBRES,34.0,,,,NO ELECTOS
2913,7.0,DIPUTADOS PROVINCIALES,1.0,AZUAY,0.0,0.0,4.0,7010000000019.0,SEGARRA RUIZ ROMMEL JOSE,HOMBRES,37.0,4.0,COLLAGUAZO URUCHIMA JUAN ANDRES,HOMBRES,34.0,,,,NO ELECTOS
2914,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,915.0,CHORDELEG,7.0,5019150000010.0,VILLA LOPEZ JOSE ROLANDO,HOMBRES,45.0,1.0,CONCE PAUCAR LUIS SANTIAGO,HOMBRES,34.0,,,,NO ELECTOS
2915,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,6.0,7090000000103.0,CONCHA VALAREZO ROBERTO LUIS,HOMBRES,51.0,13.0,CORDERO GUATUMILLO RAUL CARLOS,HOMBRES,34.0,,,,NO ELECTOS
2916,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,100.0,LATACUNGA,24.0,5051000000068.0,CORTE SANTAMARIA MARIANELA ELIZABETH,MUJERES,29.0,3.0,CORTE SANTAMARIA EDISON JAVIER,HOMBRES,34.0,,,,NO ELECTOS
2917,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,22.0,5170600000105.0,TORRES IRMA,MUJERES,52.0,7.0,CULLQUIPUMA CHICAIZA WILSON YOJAN,HOMBRES,34.0,,,,NO ELECTOS
2918,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,140.0,PELILEO,6.0,5181400000015.0,VARGAS MENA HECTOR GUSTAVO,HOMBRES,50.0,3.0,CUNALATA JINES MOISES IVAN,HOMBRES,34.0,,,,NO ELECTOS
2919,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,205.0,COLTA,5.0,5062050000011.0,BUNAY CUNAS  CARLOS LORENZO,HOMBRES,41.0,2.0,CUVI LLANGARI  SEGUNDO GALO,HOMBRES,34.0,,,,NO ELECTOS
2920,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,410.0,SANTA ELENA,17.0,5094100000055.0,TOMALA PANCHANA OSCAR LIBORO,HOMBRES,41.0,5.0,DE LA A TOMALA FILIMON FREDDY,HOMBRES,34.0,,,,NO ELECTOS
2921,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,35.0,OTAVALO,7.0,5100350000014.0,VELASCO SALAZAR EDGAR OSWALDO,HOMBRES,49.0,2.0,DE LA TORRE CORDOVA MANUEL VICENTE,HOMBRES,34.0,,,,NO ELECTOS
2922,7.0,DIPUTADOS PROVINCIALES,1.0,AZUAY,0.0,0.0,202.0,7010000000012.0,DE JESUS SAQUINAULA GLORIA BEATRIZ,MUJERES,31.0,2.0,DELEG YANEZ ARMANDO XAVIER,HOMBRES,34.0,,,,NO ELECTOS
2923,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,986.0,ISIDRO AYORA,4.0,5099860000009.0,SALAZAR CASTRO CARLOS ZACARIAS,HOMBRES,44.0,3.0,DUMES FUENTES EDGAR ALBERTO,HOMBRES,34.0,,,,NO ELECTOS
2924,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,946.0,MOCACHE,12.0,5129460000022.0,PINCAY HERRERA ABEL FERNANDO,HOMBRES,37.0,1.0,ESPINOZA BUSTAMANTE JOSE REMIGIO,HOMBRES,34.0,,,,NO ELECTOS
2925,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,535.0,URDANETA,7.0,5125350000010.0,DEL PINO DE LA VERA CESAR AUGUSTO,HOMBRES,52.0,1.0,FERNANDEZ GAVILANEZ CLEMENTE NAPOLEON,HOMBRES,34.0,,,,NO ELECTOS
2926,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,10.0,7130000000064.0,PALACIOS GARCIA JOSE FERNANDO,HOMBRES,42.0,8.0,FLORES CEDEÑO GERARDO ANTONIO,HOMBRES,34.0,,,,NO ELECTOS
2927,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,435.0,NARANJAL,1.0,5094350000001.0,SORIANO VALVERDE SAMUEL CRSITOFONO,HOMBRES,58.0,1.0,FRANCO JINES SEGUNDO JORGE,HOMBRES,34.0,,,,NO ELECTOS
2928,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,6.0,7170000000075.0,ALVEAR LARENAS JOSE MIGUEL,HOMBRES,60.0,5.0,GALARZA SANCHEZ EDWIN ROBINSON,HOMBRES,34.0,,,,NO ELECTOS
2929,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,80000000043.0,5085600000100.0,GUACHAMIN CASTILLO EDWIN GONZALO,HOMBRES,34.0,5.0,GALLEGOS MASAQUIZA VICTOR NEPTALI,HOMBRES,34.0,,,,NO ELECTOS
2930,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,760.0,CALUMA,18.0,5027600000022.0,GARCIA AGUILA EDGAR RAFAEL,HOMBRES,36.0,1.0,GARCIA BANOS JOSE ISIDRO,HOMBRES,34.0,,,,NO ELECTOS
2931,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,835.0,A.BAQUERIZO MORENO,1.0,5098350000002.0,VARGAS LABORDA PEDRO AUGUSTO,HOMBRES,45.0,2.0,GARCIA PLACENCIO ROBERT ANTONIO,HOMBRES,34.0,,,,NO ELECTOS
2932,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,675.0,PALESTINA,10.0,5096750000018.0,BURGOS VILLACIS JOEL,HOMBRES,52.0,3.0,GOYA ALBARADO ROLANDO ROBERTO,HOMBRES,34.0,,,,NO ELECTOS
2933,5.0,CONCEJAL MUNICIPAL,20.0,GALÁPAGOS,810.0,ISABELA,7.0,5208100000006.0,MONTALVAN HERNANDEZ ELVIE ERNESTO,HOMBRES,44.0,2.0,GRIJALVA GALAN JORGE REINALDO,HOMBRES,34.0,,,,NO ELECTOS
2934,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,215.0,ALAUSI,28.0,5062150000031.0,ARELLANO ARELLANO LUIS EDUARDO,HOMBRES,29.0,1.0,GUAMAN ROMERO MANUEL JESUS,HOMBRES,34.0,,,,NO ELECTOS
2935,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,110.0,SALCEDO,6.0,5051100000013.0,NARANJO TORRES NELSON TARQUINO,HOMBRES,30.0,1.0,GUANOPATIN RAMIREZ RUBEN GERMANICO,HOMBRES,34.0,,,,NO ELECTOS
2936,3.0,CONSEJERO PROVINCIAL,4.0,CARCHI,0.0,0.0,40000000042.0,3040000000023.0,BRAVO MONTENEGRO HERNAN AMILCAR,HOMBRES,48.0,1.0,GUERRON PEREIRA WILLAM AMILCAR,HOMBRES,34.0,,,,NO ELECTOS
2937,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,965.0,LA LIBERTAD,3.0,5099650000004.0,TORRES CABEZAS ANTONIO MELITON,HOMBRES,42.0,1.0,HUAMAN MARCILLO WASHINGTON EDUARDO,HOMBRES,34.0,,,,NO ELECTOS
2938,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,310.0,PALTAS,7.0,5113100000015.0,CORREA SATANA REINER AUGUSTO,HOMBRES,36.0,3.0,HUANCA CHAMBA ABRAHAN LINKON,HOMBRES,34.0,,,,NO ELECTOS
2939,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,225.0,PENIPE,24.0,5062250000030.0,BALSECA BECERRA MECIAS JOEL,HOMBRES,34.0,3.0,INCA BUNAY FLAVIO GILBERTO,HOMBRES,34.0,,,,NO ELECTOS
2940,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,150.0,BANOS,12.0,5181500000020.0,ESPIN LOPEZ MANUEL GUSTAVO,HOMBRES,41.0,2.0,INCA PAZMIÑO LUIS VICENTE,HOMBRES,34.0,,,,NO ELECTOS
2941,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,460.0,24 DE MAYO,24.0,5134600000033.0,MENDOZA VINUEZA ARACELY MARGOT,MUJERES,42.0,3.0,INTRIAGO SANTANA RICHARD FERNANDO,HOMBRES,34.0,,,,NO ELECTOS
2942,5.0,CONCEJAL MUNICIPAL,21.0,SUCUMBÍOS,745.0,CASCALES,10.0,5217450000014.0,GUEVARA ROJAS GLORIA ASUNCION,MUJERES,28.0,2.0,JACOME VALDIVIEZO SEGUNDO  CRECIMO,HOMBRES,34.0,,,,NO ELECTOS
2943,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,435.0,NARANJAL,3.0,5094350000006.0,RODRIGUEZ ROMERO ROSA EVA,MUJERES,34.0,3.0,JAIME SUAREZ KLEBER OVIDIO,HOMBRES,34.0,,,,NO ELECTOS
2944,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,365.0,PASAJE,24.0,5073650000039.0,ARIAS ARIAS EITHEL AGUSTIN,HOMBRES,53.0,3.0,JARAMILLO AREVALO SALVADOR DAVID,HOMBRES,34.0,,,,NO ELECTOS
2945,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,30.0,5085600000084.0,REYES CABEZA MARLENE,MUJERES,34.0,4.0,JARAMILLO RINCONES CESAR AUGUSTO,HOMBRES,34.0,,,,NO ELECTOS
2946,5.0,CONCEJAL MUNICIPAL,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,4.0,5216400000004.0,ROMERO SALAZAR EDGAR BAYARDO,HOMBRES,38.0,2.0,JOSA NARVAEZ WILLIAM FERNANDO,HOMBRES,34.0,,,,NO ELECTOS
2947,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,225.0,PENIPE,12.0,5062250000024.0,ZAVALA AMESAGA  VICENTE ALBERTO,HOMBRES,32.0,3.0,LATORRE PILCO  LUIS SILVIO,HOMBRES,34.0,,,,NO ELECTOS
2948,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,575.0,QUININDE,5.0,5085750000016.0,CADENA CRUZ LIDIA LILI,MUJERES,52.0,4.0,MACIAS ALVARADO EDIXSON FRANKLIN,HOMBRES,34.0,,,,NO ELECTOS
2949,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,5.0,7130000000037.0,NAVARRETE MACIAS ANA SOFIA,MUJERES,51.0,5.0,MACIAS DURAN FRANKLIN GUSTAVO,HOMBRES,34.0,,,,NO ELECTOS
2950,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,240.0,CANAR,18.0,5032400000018.0,LEMA LOJA MARIA ANA,MUJERES,20.0,3.0,MALDONADO FERNANDEZ LUIS HUMBERTO,HOMBRES,34.0,,,,NO ELECTOS
2951,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,690.0,PORTOVELO,76900000207.0,5076900000012.0,TENESACA ESPINOZA NERY LEONARDO,HOMBRES,42.0,3.0,MALDONADO SANCHEZ JORGE ARMANDO,HOMBRES,34.0,,,,NO ELECTOS
2952,5.0,CONCEJAL MUNICIPAL,4.0,CARCHI,15.0,ESPEJO,40000000042.0,5040150000026.0,POZO ESPANA JOSE AMABLE,HOMBRES,30.0,2.0,MANOSALVAS PEREZ EDGAR PATRICIO,HOMBRES,34.0,,,,NO ELECTOS
2953,3.0,CONSEJERO PROVINCIAL,13.0,MANABÍ,0.0,0.0,15.0,3130000000055.0,COVEÑA MERA SNEIDER RIGOBERTO,HOMBRES,35.0,5.0,MARCILLO DELGADO LIDER FORTUNATO,HOMBRES,34.0,,,,NO ELECTOS
2954,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,7.0,5085600000031.0,ALCIVAR QUINONEZ WELLINTOG EMIRO,HOMBRES,42.0,1.0,MARQUEZ HEREDIA RAFAEL BOLIVAR,HOMBRES,34.0,,,,NO ELECTOS
2955,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,986.0,ISIDRO AYORA,3.0,5099860000005.0,CAICEDO CHOEZ JUANA NATIVIDAD,MUJERES,31.0,2.0,MARTILLO FRANCO ISIDRO OSWALDO,HOMBRES,34.0,,,,NO ELECTOS
2956,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,705.0,ATAHUALPA,10.0,5077050000008.0,APOLO AGUILAR COSME DE JESUS,HOMBRES,39.0,2.0,MATAMOROS MALDONADO SILVIO ROGER,HOMBRES,34.0,,,,NO ELECTOS
2957,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,870.0,SANTA LUCIA,6.0,5098700000015.0,AGUILERA CARPIO AUGUSTO FRANCISCO,HOMBRES,47.0,3.0,MATICURENA MOTA MARIO SEBASTIAN,HOMBRES,34.0,,,,NO ELECTOS
2958,7.0,DIPUTADOS PROVINCIALES,12.0,LOS RÍOS,0.0,0.0,11.0,7120000000040.0,AGUAY VINUEZA LUIS JOSE,HOMBRES,62.0,5.0,MEJIA BARAHONA ROLANDO SEGUNDO,HOMBRES,34.0,,,,NO ELECTOS
2959,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,635.0,QUIJOS,3.0,5156350000001.0,RUIZ TERAN CESAR ANIBAL,HOMBRES,63.0,1.0,MEJIA GOYES SANTOS FIDEL,HOMBRES,34.0,,,,NO ELECTOS
2960,7.0,DIPUTADOS PROVINCIALES,13.0,MANABÍ,0.0,0.0,2.0,7130000000012.0,ARTEAGA MACIAS FLOR MARIA,MUJERES,70.0,4.0,MENDOZA GARCIA CARLOS HUMBERTO,HOMBRES,34.0,,,,NO ELECTOS
2961,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,845.0,CEVALLOS,180000000204.0,5188450000022.0,MEDINA CASTILLO MARIO OSWALDO,HOMBRES,30.0,1.0,MEZA SANCHEZ ANGEL RAFAEL,HOMBRES,34.0,,,,NO ELECTOS
2962,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,970.0,OLMEDO/PUCA,202.0,5139700000006.0,MERA PIFIL MARGARITA ELIZABETH,MUJERES,39.0,3.0,MIELES ESPINOZA JOSE MAXIMILIANO,HOMBRES,34.0,,,,NO ELECTOS
2963,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,420.0,MILAGRO,24.0,5094200000060.0,PARRA ARGUELLO JHONY PATRICIO,HOMBRES,44.0,5.0,MIRANDA HOYOS OSCAR GUSTAVO,HOMBRES,34.0,,,,NO ELECTOS
2964,5.0,CONCEJAL MUNICIPAL,6.0,CHIMBORAZO,215.0,ALAUSI,17.0,5062150000022.0,CALLE GAGUANCELA ANGEL,HOMBRES,42.0,1.0,MOINA YAMBA JOSE ALFONSO,HOMBRES,34.0,,,,NO ELECTOS
2965,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,395.0,YAGUACHI,15.0,5093950000029.0,COELLO PLAZA SERGEJOVICH POPOVICH,HOMBRES,39.0,2.0,MONSERRATE MURILLO MILTON ROBINSON,HOMBRES,34.0,,,,NO ELECTOS
2966,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,475.0,SUCRE,15.0,5134750000028.0,LUCAS VALENCIA RICARDO IVAN,HOMBRES,33.0,1.0,MOREIRA GARCIA RAMON,HOMBRES,34.0,,,,NO ELECTOS
2967,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,30.0,IBARRA,7.0,5100300000022.0,AYALA TRUJILLO OTTO IVAN,HOMBRES,35.0,2.0,MOREJON PINTO NELSON HERNAN,HOMBRES,34.0,,,,NO ELECTOS
2968,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,310.0,PALTAS,110000000042.0,5113100000027.0,PEREIRA NOLE YENNY MARIELA,MUJERES,24.0,3.0,MOROCHO NEIRA BAYRON EMILIANO,HOMBRES,34.0,,,,NO ELECTOS
2969,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,5.0,7170000000069.0,ALVAREZ GONZALEZ EDUARDO,HOMBRES,31.0,13.0,MOYA LOPEZ SANTIAGO,HOMBRES,34.0,,,,NO ELECTOS
2970,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,85.0,SANTO DOMINGO,4.0,5170850000015.0,ANDRADE VERA PAULO HOMERO,HOMBRES,32.0,3.0,NARANJO FLOR ENRRI BOLIVAR,HOMBRES,34.0,,,,NO ELECTOS
2971,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,7.0,5015560000026.0,CORTE CARCHIPULLA JULIO CESARIO,HOMBRES,48.0,5.0,NARVAEZ NARVAEZ MANUEL ENRIQUE,HOMBRES,34.0,,,,NO ELECTOS
2972,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,561.0,RIO VERDE,12.0,5085610000018.0,TELLO GARCIA MARIA ELENA,MUJERES,39.0,3.0,NAZARENO ROSERO JORGE AUSBERTO,HOMBRES,34.0,,,,NO ELECTOS
2973,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,545.0,VENTANAS,12.0,5125450000023.0,ESTRADA MAZON ANA NOEMI,MUJERES,31.0,2.0,OCAMPO PAREDES KLEVER ANIBAL,HOMBRES,34.0,,,,NO ELECTOS
2974,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,15560000203.0,5015560000008.0,VELIZ MACIAS VICTOR RAMON,HOMBRES,37.0,1.0,OCHOA BERMEO PABLO OMAR,HOMBRES,34.0,,,,NO ELECTOS
2975,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,290.0,CATAMAYO,15.0,5112900000024.0,AGUILAR JARAMILLO DORIS GRACIELA,MUJERES,37.0,3.0,OCHOA GUACHISACA CESAR AUGUSTO,HOMBRES,34.0,,,,NO ELECTOS
2976,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,515.0,BABAHOYO,21.0,5125150000057.0,YANZAPANTA TISALEMA CARLOS GILBERTO,HOMBRES,39.0,2.0,ORDONEZ HINOJOZA EDUARDO FAUSTO,HOMBRES,34.0,,,,NO ELECTOS
2977,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,30.0,IBARRA,17.0,5100300000043.0,BUCHELI OÑATE HUMBERTO ANIBAL,HOMBRES,55.0,3.0,ORTEGA GOMEZ OSCAR VINICIO,HOMBRES,34.0,,,,NO ELECTOS
2978,7.0,DIPUTADOS PROVINCIALES,1.0,AZUAY,0.0,0.0,5.0,7010000000022.0,ROBALINO PEÑA ERNESTO MARCELO,HOMBRES,37.0,2.0,ORTIZ ASTUDILLO ESTEBAN ALEJANDRO,HOMBRES,34.0,,,,NO ELECTOS
2979,7.0,DIPUTADOS PROVINCIALES,8.0,ESMERALDAS,0.0,0.0,80000000042.0,7080000000069.0,ORTIZ MALDONADO FERNAND0,HOMBRES,54.0,1.0,ORTIZ BALLESTEROS ARCESIO,HOMBRES,34.0,,,,NO ELECTOS
2980,3.0,CONSEJERO PROVINCIAL,13.0,MANABÍ,0.0,0.0,130000000201.0,3130000000011.0,SUAREZ GOMEZ BENITO ERNESTO,HOMBRES,32.0,1.0,ORTIZ CAPA HUGO MANUEL,HOMBRES,34.0,,,,NO ELECTOS
2981,3.0,CONSEJERO PROVINCIAL,8.0,ESMERALDAS,0.0,0.0,14.0,3080000000032.0,OBANDO CAICEDO LUIS FELIPE,HOMBRES,53.0,2.0,ORTIZ MENDOZA MANUEL DEL JESUS,HOMBRES,34.0,,,,NO ELECTOS
2982,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,470.0,SANTA ANA,11.0,5134700000022.0,ARTEAGA MACIAS WILFRIDO LORENZO,HOMBRES,41.0,1.0,PERALTA MACIAS JORGE JOSE,HOMBRES,34.0,,,,NO ELECTOS
2983,3.0,CONSEJERO PROVINCIAL,10.0,IMBABURA,0.0,0.0,4.0,3100000000006.0,MUÑOZ CAIZA CARLOS MARCELO,HOMBRES,34.0,3.0,PEREZ FARINANGO JOSE MANUEL,HOMBRES,34.0,,,,NO ELECTOS
2984,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,445.0,MONTECRISTI,12.0,5134450000028.0,PAZMIÑO ALCIVAR JESUS VICENTE,HOMBRES,38.0,1.0,PILOSO ANCHUNDIA CLEMENTE FIDEL,HOMBRES,34.0,,,,NO ELECTOS
2985,7.0,DIPUTADOS PROVINCIALES,12.0,LOS RÍOS,0.0,0.0,17.0,7120000000056.0,JIMENEZ TORRES LUIS RAMON,HOMBRES,60.0,1.0,POSLIGUA GALARZA AUGUSTO ELOY,HOMBRES,34.0,,,,NO ELECTOS
2986,5.0,CONCEJAL MUNICIPAL,20.0,GALÁPAGOS,800.0,SAN CRISTOBAL,7.0,5208000000007.0,MUNOZ BENERAS HUMBERTO FRANCISCO,HOMBRES,44.0,1.0,QUINAPANTA CAISA BANDA HUMBERTO GONZALO,HOMBRES,34.0,,,,NO ELECTOS
2987,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,65.0,CAYAMBE,18.0,5170650000030.0,VILLALBA GERARDO,HOMBRES,38.0,3.0,QUINCHE ALVAREZ NELSON,HOMBRES,34.0,,,,NO ELECTOS
2988,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,477.0,SAN VICENTE,7.0,5134770000016.0,VERA ZAMBRANO RUBEN RAMIRO,HOMBRES,39.0,1.0,QUINTERO HERNANDEZ JUAN CARLOS,HOMBRES,34.0,,,,NO ELECTOS
2989,7.0,DIPUTADOS PROVINCIALES,6.0,CHIMBORAZO,0.0,0.0,11.0,7060000000033.0,VERDEZOTO HINOJOSA JOSE REMIGIO,HOMBRES,43.0,1.0,RAMOS ALTAMIRANO GEOVANNY AURELIO,HOMBRES,34.0,,,,NO ELECTOS
2990,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,875.0,BALSAS,17.0,5078750000027.0,SANTOS FLORIL IVAN ALEXANDER,HOMBRES,38.0,3.0,RIOFRIO RIOFRIO MANUEL VICENTE,HOMBRES,34.0,,,,NO ELECTOS
2991,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,410.0,SANTA ELENA,12.0,5094100000045.0,PACHANA CHALEN JACINTO GREGORIO,HOMBRES,45.0,5.0,RIVERA  RAMIREZ HONORIO  ALVARO,HOMBRES,34.0,,,,NO ELECTOS
2992,3.0,CONSEJERO PROVINCIAL,6.0,CHIMBORAZO,0.0,0.0,2.0,3060000000005.0,SANTANDER SAULAG LUIS FELIPE,HOMBRES,32.0,2.0,ROCHA MIRANDA CARLOS HUMBERTO,HOMBRES,34.0,,,,NO ELECTOS
2993,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,410.0,SANTA ELENA,10.0,5094100000034.0,CLEMENTE MEDINA ANITA ESPERANZA,MUJERES,28.0,4.0,RODRIGUEZ JAIME DALTON,HOMBRES,34.0,,,,NO ELECTOS
2994,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,415.0,BALZAR,15.0,5094150000030.0,CERVANTES CASTRO EUFRACIO,HOMBRES,61.0,3.0,RUIZ VARGAS EULOGIO PERFECTO,HOMBRES,34.0,,,,NO ELECTOS
2995,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,280.0,SIGSIG,10000000202.0,5012800000015.0,ARGUDO ZHUNIO JORGE,HOMBRES,46.0,3.0,SALINAS NUGRA JAIME BENJAMIN,HOMBRES,34.0,,,,NO ELECTOS
2996,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,240.0,CANAR,30000000202.0,5032400000013.0,MUÑOZ ARCE MARIA EUSTELA,MUJERES,57.0,1.0,SANMARTIN ORTIZ AUGUSTO FERNANDO,HOMBRES,34.0,,,,NO ELECTOS
2997,3.0,CONSEJERO PROVINCIAL,1.0,AZUAY,0.0,0.0,4.0,3010000000013.0,JARAMA LARGO JULIO CESAR,HOMBRES,46.0,1.0,SEGARRA RUIZ RUBEN DARIO,HOMBRES,34.0,,,,NO ELECTOS
2998,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,477.0,SAN VICENTE,10.0,5134770000019.0,MADERA MOLINA MAURO,HOMBRES,38.0,1.0,SOLIS ALCIVAR WILDER BENJAMIN,HOMBRES,34.0,,,,NO ELECTOS
2999,5.0,CONCEJAL MUNICIPAL,22.0,ORELLANA,935.0,LORETO,3.0,5229350000001.0,CHIQUITO PINCAY OCTAVIO NASARIO,HOMBRES,37.0,1.0,TAPUY  ALVARADO JUAN FRANCISCO,HOMBRES,34.0,,,,NO ELECTOS
